id;sortOrder;conversation;character;description;English;German;French
SkillName.Body.Passive_Body_ImproveStrength2.SkillTreeDrescription;;;;The description of the skill, which is shown in the skilltree;(Passive):\nHurting others comes as easy as breathing. Gain another 10% to all damage you deal.;Andere zu verletzten ist fast so einfach wie atmen. All dein Schaden erhöht sich um weitere 10%.;Faire du mal aux autres est devenu aussi facile que respirer. Gagnez encore un bonus de 10 % aux dégâts que vous infligez.
SkillName.Blade.Passive_IronSkinMeditation.SkillTreeDescription;;;;The description of the skill;(Passive):\nYour opponents' chance to hit you critically is reduced by 75%.;Die kritische Trefferchance deines Gegners ist um 75% reduziert.;Réduit de 75 % les chances d'coup critique.
SkillName.Blade.Passive_IronSkinMeditation;;;;The name of the skill;Iron Skin Meditation;Eisenhaut-Meditation;Méditation de la peau de fer
SkillName.Consumables.FragGrenade;;;;The name of the skill;Frag Grenade;Splittergranate;Grenade à fragmentation
SkillName.Consumables.ImprFragGrenade;;;;The name of the skill;Impr. Frag Grenade;Verbesserte Splittergranate;Grenade à fragmentation améliorée
SkillName.Consumables.SOTAFragGrenade;;;;The name of the skill;SOTA Frag Grenade;SOTA Splittergranate;Grenade à fragmentation de pointe
SkillName.Consumables.StunGrenade;;;;The name of the skill;Stun Grenade;Lähmungsgranate;Grenade étourdissante
SkillName.Consumables.EmpGrenade;;;;The name of the skill;EMP Grenade;EMP-Granate;Grenade IEM
SkillName.Consumables.ImpEmpGrenade;;;;The name of the skill;Impr. EMP Grenade;Verbesserte EMP-Granate;Grenade IEM améliorée
SkillName.Consumables.SOTAEmpGrenade;;;;The name of the skill;SOTA EMP Grenade;SOTA EMP-Granate;Grenade IEM de pointe
SkillName.Consumables.RocketLauncher;;;;The name of the skill;Rocket Launcher;Raketenwerfer;Lance-roquettes
SkillName.Consumables.Cram;;;;The name of the skill;Cram;Cram;Cram
SkillName.Consumables.Kamikaze;;;;The name of the skill;Kamikaze;Kamikaze;Kamikaze
SkillName.Consumables.Jazz;;;;The name of the skill;Jazz;Jazz;Jazz
SkillName.Consumables.Medkit;;;;The name of the skill;Medkit;Medkit;Médikit
SkillName.Consumables.DocWagonCardBasic;;;;The name of the skill;Doc Wagon Card Basic;DocWagon-Karte Basis;Carte DocWagon Basique
SkillName.Consumables.Extractor;;;;The name of the skill;Extractor;Extractor;Extracteur
SkillName.Consumables.Autopicker;;;;The name of the skill;Autopicker;Automatischer Dietrich;Autocrocheteur
SkillName.Consumables.RemoteDet;;;;The name of the skill;Remote Det;Fernsprengkapsel;Détonateur à distance
SkillName.Consumables.PortableBodyscan;;;;The name of the skill;Portable Bodyscan;Tragbarer Bodyscanner;Scanner corporel portable
SkillName.Consumables.HackingAutosoft;;;;The name of the skill;Hacking - Autosoft;Hacking-Autosoftware;Autosoft - Piratage
SkillName.Consumables.FragGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws a grenade at the targeted location;Wirft eine Granate auf den Zielort.;Lance une grenade à l'endroit ciblé
SkillName.Consumables.ImprFragGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws a grenade at the targeted location;Wirft eine Granate auf den Zielort.;Lance une grenade à l'endroit ciblé
SkillName.Consumables.SOTAFragGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws a grenade at the targeted location;Wirft eine Granate auf den Zielort.;Lance une grenade à l'endroit ciblé
SkillName.Consumables.StunGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws a stun grenade at the targeted location;Wirft eine Lähmungsgranate auf den Zielort.;Lance une grenade étourdissante à l'endroit ciblé
SkillName.Consumables.EmpGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws an EMP grenade at the targeted location;Wirft eine EMP-Granate auf den Zielort.;Lance une grenade IEM à l'endroit ciblé
SkillName.Consumables.ImpEmpGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws an EMP grenade at the targeted location;Wirft eine EMP-Granate auf den Zielort.;Lance une grenade IEM à l'endroit ciblé
SkillName.Consumables.SOTAEmpGrenade.Flavor;;;;The flavortext of the dynamic tooltip;Throws an EMP grenade at the targeted location;Wirft eine EMP-Granate auf den Zielort.;Lance une grenade IEM à l'endroit ciblé
SkillName.Consumables.RocketLauncher.Flavor;;;;The flavortext of the dynamic tooltip;Shoots a rocket at the targeted location;Schießt eine Rakete auf den Zielort.;Lance une roquette à l'endroit ciblé
SkillName.Consumables.Cram.Flavor;;;;The flavortext of the dynamic tooltip;Cram will give you a short-term energy boost, making you faster than greased lightning.;Cram gewährt dir einen kurzen Energieschub, der dich schneller als einen geölten Blitz macht.;Le cram vous donnera un coup de fouet de courte durée qui vous rendra plus rapide que l'éclair.
SkillName.Consumables.Kamikaze.Flavor;;;;The flavortext of the dynamic tooltip;A dose of synthetic amphetamines that will make you fast, nasty and oblivious to danger.;Eine Dosis synthetischer Amphetamine, die dich schnell, gemein und risikofreudig machen.;Une dose d'amphétamines synthétiques qui vous rendront rapide, méchant et inconscient du danger.
SkillName.Consumables.Jazz.Flavor;;;;The flavortext of the dynamic tooltip;A stimulant often used to even the odds in law enforcement.;Dieses Aufputschmittel wird oft genommen, um die Chancen zu den Exekutivorganen auszugleichen.;Un stimulant fréquemment utilisé pour équilibrer le jeu durant les opérations de maintien de la loi.
SkillName.Consumables.Medkit.Flavor;;;;The flavortext of the dynamic tooltip;This handy kit contains quik-clot, trauma patches, painkillers and a variety of colored band-aids.;Dieses Kit enthält blutstillende Kompressen, Traumapatches, Schmerzkiller und eine Variation farbiger Heftpflaster.;Ce kit bien pratique contient un antihémorragique, des patchs antitraumatiques, des analgésiques et toute une variété de pansements adhésifs colorés.
SkillName.Consumables.DocWagonCardBasic.Flavor;;;;The flavortext of the dynamic tooltip;A doc wagon contract is what you want, if you know you're going to get shot.;Wenn du weißt, du wirst angeschossen, brauchst du einen DocWagon-Vertrag!;Si vous vous attendez à être blessé par balle, c'est un contrat DocWagon qu'il vous faut.
SkillName.Consumables.Autopicker.Flavor;;;;The flavortext of the dynamic tooltip;100% guarantee on a successful lock pick.;100% garantierter Erfolg auf Schlösserknacken.;Un crochetage réussi à 100 % garanti.
SkillName.Consumables.RemoteDet.Flavor;;;;The flavortext of the dynamic tooltip;100% guarantee on a successful demolish.;100% garantierter Erfolg auf Zerstören;Une démolition réussie à 100 % garantie.
SkillName.Consumables.PortableBodyscan.Flavor;;;;The flavortext of the dynamic tooltip;100% guarantee on a successful organ harvest.;100% garantierter Erfolg auf Organentnahme;Un prélèvement d'organes réussi à 100 % garanti.
SkillName.Consumables.HackingAutosoft.Flavor;;;;The flavortext of the dynamic tooltip;100% guarantee on a successful hack.;100% garantierter Erfolg auf Hacken.;Un piratage réussi assuré 100 % garanti.
SkillName.Rigging.RiggerTagEnemy;;;;The name of the skill;Tag Enemy;Gegner markieren.;Signalement d'ennemi
SkillName.Rigging.RiggerTagEnemy.SkillTreeDrescription;;;;The description of the skill in the skilltree;Tagging is like a death mark. You choose an enemy and everyone on your team is able to unleash deadly combos. Especially your drones will benefit from this.;Markieren ist ein Zeichen des Todes. Du wählst einen Gegner, und jeder in deinem Team kann tödliche Kombos entfesseln.;Signaler un ennemi équivaut à lui apposer une marque de mort. Choisissez un ennemi, et tous les membres de votre équipe peuvent lancer des combos meurtriers contre lui.
SkillName.Consumables.ExclusiveRocketLauncher;;;;The name of the consumable used in the tooltip in the mission;GamesRocket Launcher;GamesRocket Raketenwerfer;Lance-roquettes GamesRocket
SkillName.Consumables.ExclusiveRocketLauncher.Flavor;;;;The flavor text of the consumable used in the tooltip in the mission;BOOOM!;BOOOM!;BOOUUM !
SkillName.Body.Passive_Mind_ImproveEdge;;;;The name of the skill, which is shown in the skilltree;Improve Edge;Verbessertes Edge;Avantage amélioré
SkillName.Mind.Passive_Mind_ImproveEdge;;;;The name of the skill, which is shown in the skilltree;Improve Edge;Verbessertes Edge;Avantage amélioré
SkillName.Mind.Passive_Mind_ImproveEdge.SkillTreeDrescription;;;;The description of the skill, which is shown in the skilltree;(Passive):\nYour Edge helps you to escape dire situations. Your opponents have -25% chance to score a critical hit against you.;Dein Edge hilft dir verzwickten Situationen zu entkommen. Deine Gegner haben 25% weniger Chance einen kritischen Treffer zu landen.;Votre avantage vous permet d'échapper aux situations désespérées. Vos adversaires ont -25 % de chances de vous atteindre sur un tir critique.
SkillName.Shotgun.Passive_Veteran;;;;The description of the skill, which is shown in the skilltree;Seasoned Fighter;Erfahrener Kämpfer;Combattant expérimenté
SkillName.Shotgun.Passive_Veteran.SkillTreeDrescription;;;;The description of the skill, which is shown in the skilltree;(Passive):\nYou know how to handle yourself in combat, especially after some big fights with your favourite shotgun on your side. From now on you will deal 10% extra damage.;(Passiv):\nNach ein paar großen Gefechten mit deiner beliebtesten Schrotflinte ist es kein Problem mehr alleine zurecht zu kommen. Du machst 10 % mehr Schaden.;(Passif):\nAprès un couple de grandes batailles avec votre fusil de chasse favori, il est plus un problème de venir seul face. Vous faites 10% de dégâts supplémentaires.
SkillName.Consumables.DocWagonCardGold;;;;;Doc Wagon Card Gold;DocWagon-Karte Gold;Carte DocWagon Or
SkillName.Consumables.DocWagonCardGold.Flavor;;;;;A doc wagon contract is what you want, if you know you're going to get shot.;Wenn du weißt, du wirst angeschossen, brauchst du einen DocWagon-Vertrag!;Si vous vous attendez à être blessé par balle, c'est un contrat DocWagon qu'il vous faut.
SkillName.Consumables.DocWagonCardPlatinum;;;;;Doc Wagon Card Platinum;DocWagon-Karte Platin;Carte DocWagon Platine
SkillName.Consumables.DocWagonCardPlatinum.Flavor;;;;;A doc wagon contract is what you want, if you know you're going to get shot.;Wenn du weißt, du wirst angeschossen, brauchst du einen DocWagon-Vertrag!;Si vous vous attendez à être blessé par balle, c'est un contrat DocWagon qu'il vous faut.
SkillData.Assault.AssaultConcentratedFire.DynamicTooltip;0;;;The dynamic tooltip of the skill that displays the dynamic stats;Ranged Attack - Fire a short burst at a target.\nDamage: <MINDAMAGE> - <MAXDAMAGE>\nMax Chance to Hit: <MAXCTH>\nChance to Crit: <CTC>;Fernkampf-Attacke - greift das Ziel mit einem kurzen Feuerstoß an.\nSchaden: <MINDAMAGE> - <MAXDAMAGE>\nMax. Trefferchance.: <MAXCTH>\nChance für krit. Treffer: <CTC>;Attaque à distance - Tire une rafale courte sur une cible.\nDégâts : <MINDAMAGE> - <MAXDAMAGE>\nChances de toucher max : <MAXCTH>\nChances de coup critique : <CTC>
SkillData.Consumables.ConsumablesFragGrenade.DynamicTooltip;0;;;The dynamic tooltip of the skill that displays the dynamic stats;Deals damage to all targets in an area.\nDamage: <MAXDAMAGE>;Teilt Schaden an alle Ziele in einem bestimmten Gebiet aus. \nSchaden: <MAXDAMAGE>;Inflige des dégâts à toutes les cibles dans une zone.\nDégâts : <MAXDAMAGE>
SkillTreeDefinition.Mage;0;;;The name of the skilltree;Spellcasting;Hexerei;Magie
SkillTreeDefinition.Mage.Description;0;;;The description of the skilltree;Spellcasting allows you to wreak havoc in wide areas and do magical damage.;Mit Hexerei richtest du Chaos in einem großen Bereich an und verursachst magischen Schaden.;Les sorts vous permettent de dévaster de larges zones et d'infliger des dégâts magiques.
SkillTreeDefinition.Blade;0;;;The name of the skilltree;Blades;Klingen;Lames
SkillTreeDefinition.Blade.Description;0;;;The description of the skilltree;Become a modern swordsman, with speed and skill unmatched by any gunslinger.;Werde ein moderner Schwertkämpfer, dessen Fähigkeit und Schnelligkeit von keinem Revolverhelden erreicht werden kann.;Devenez un épéiste moderne, à la vitesse et à l'habileté sans égales chez les utilisateurs d'armes à feu.
SkillTreeDefinition.Brute;0;;;The name of the skilltree;Blunt;Pure Gewalt;Contondantes
SkillTreeDefinition.Brute.Description;0;;;The description of the skilltree;Smash your way through enemy lines, dealing massive damage and crippling your opponents.;Schlag dir deinen Weg durch gegnerische Reihen, teile massiven Schaden aus und verkrüppel deine Feinde.;Enfoncez les lignes ennemies et infligez de lourds dégâts, tout en estropiant vos adversaires.
SkillTreeDefinition.Assault;0;;;The name of the skilltree;Automatics;Auto. Waffen;Automatiques
SkillTreeDefinition.Hacking;0;;;The name of the skilltree;Hacking;Hacking;Piratage
SkillTreeDefinition.Pistol;0;;;The name of the skilltree;Pistols;Pistolen;Pistolets
SkillTreeDefinition.Rigging;0;;;The name of the skilltree;Rigging;Rigging;Rigging
SkillTreeDefinition.Shaman;0;;;The name of the skilltree;Summoning;Beschwören;Invocation
SkillTreeDefinition.Shotgun;0;;;The name of the skilltree;Shotguns;Schrotflinten;Shotguns
SkillTreeDefinition.Assault.Description;0;;;The description of the skilltree;The favorite choice of military and mercenaries alike: Automatics deal reliable long range damage and have versatile burst attacks.;Die Wahl für Söldner und Soldaten: Automatische Waffen richten zuverlässig Schaden auf größere Entfernung an und haben unterschiedliche Salven-Angriffe.;Le choix favori des militaires et des mercenaires : les armes automatiques infligent des dégâts à longue portée consistants et disposent d'attaques par rafales aux effets variés.
SkillTreeDefinition.Hacking.Description;0;;;The description of the skilltree;Deckers are master manipulators of the Matrix and all things technological, which makes them great at sabotaging enemy systems or supporting allies in combat - even targets they cannot see.;Decker sind Meister darin, die Matrix und jede Technik zu manipulieren. Damit können sie feindliche Systeme sabotieren und Verbündete im Kampf unterstützen - sogar bei Zielen, die sie nicht sehen können.;Les deckers sont des maîtres manipulateurs de la Matrice et de tout ce qui est technologique, ce qui les rend parfaits pour saboter les systèmes ennemis ou soutenir les alliés au combat (même les cibles invisibles à leurs yeux).
SkillTreeDefinition.Pistol.Description;0;;;The description of the skilltree;Become a fast-draw gunslinger of unmatched speed, or fire at enemies on the run.;Werde ein schnellziehender Revolverheld von unerreichter Geschwindigkeit oder schieße auf Gegner, während du rennst.;Dégainez votre arme et devenez un pistoléro à la vitesse inégalée, capable de tirer sur ses ennemis en pleine course.
SkillTreeDefinition.Rigging.Description;0;;;The description of the skilltree;Riggers excel in deploying and improving drones in combat. The amount of drones usable in a mission is limited, so make sure you support your drones well.;Rigger sind exzellent darin, Drohnen im Kampf einzusetzen und zu verbessern. Die Zahl der Drohnen, die in einer Mission einsetzbar sind, ist limitiert. Achte also darauf, dass du deine Drohnen im Auge behältst.;Les riggers excellent dans le déploiement et l'amélioration de drones pour le combat. La quantité de drones disponibles pour une mission est limitée, alors assurez-vous d'appuyer correctement vos drones.
SkillTreeDefinition.Shaman.Description;0;;;The description of the skilltree;A master of summoning and manipulating spirits: Shamans also have the rare ability to curse and scare away enemies.;Ein Meister im Beschwören und Kontrollieren von Geistern: Schamanen haben zudem die seltene Fähigkeit, Gegner zu verfluchen und zu vergraulen.;Les maîtres de l'invocation et de la manipulation des esprits : les chamans ont également la capacité rare de maudire leurs ennemis ou de les faire s'enfuir de terreur.
SkillTreeDefinition.Shotgun.Description;0;;;The description of the skilltree;Shotguns can do massive damage on a target or pepper whole areas, which makes them great for causing close-range mayhem.;Schrotflinten können massiven Schaden an einem Ziel anrichten oder ganze Areale abdecken. Das macht sie großartig für Chaos und Schaden auf nahe Entfernung.;Les shotguns peuvent infliger d'importants dégâts sur une cible isolée ou remplir de plomb de vastes zones, ce qui en fait des armes dévastatrices à courte portée.
SkillTreeDefinition.Body;;;;The name of the skill tree, which is shown in the skilltree;Body;Körper;PHYSIQUE
SkillTreeDefinition.Mind;;;;The name of the skill tree, which is shown in the skilltree;Mind;Verstand;INTELLECT
SkillTreeDefinition.Mind.Description;;;;The description of the skill tree, which is shown in the skilltree overview;A mind is a beautiful thing, regardless of whether it is sharp as a blade or murky like stormy waters. Choose your mental attributes here.;Verstand hat seine eigene Schönheit, egal ob er messerscharf oder wirr wie strudeliges Wasser ist. Wähle hier deine mentalen Attribute.;L'esprit est une belle chose, peu importe qu'il soit affûté comme une lame ou boueux comme les eaux troubles. Sélectionnez vos attributs mentaux ici.
SkillTreeDefinition.Body.Description;;;;The description of the skill tree, which is shown in the skilltree overview;Your body is a mere vessel, but the only one you have. Choose your physical attributes here.;Dein Körper ist zwar nur ein Gefäß - aber es ist das einzige, was du hast. Wähle hier deine körperlichen Attribute.;Votre corps n'est qu'un simple contenant, mais c'est le seul que vous ayez. Sélectionnez vos attributs physiques ici.
SkillTreeDefinition.All;0;;;The name of the skilltree;All;Alle;Tous
TestEnemyKnightErrant.DisplayName;0;;;Test KnightErrant;Test KnightErrant;Test KnightErrant;Test Knight Errant
HubStartView.NGUI.NameLabel.Text;0;;;The name of the hub button;LEATHER DISTRICT MARKET;LEATHER DISTRICT MARKT;MARCHÉ DE LEATHER DISTRICT
HubStartView.NGUI.NameLabel.TooltipText;0;;;The tooltip of the hub button;Leather District Market;Leather Distrikt Markt;Marché de Leather District
GroupManager.GroupClosedByHost.Title;0;;;;GROUP WAS CLOSED;GRUPPE WURDE GESCHLOSSEN;GROUPE FERMÉ
GroupManager.GroupClosedByHost.Text;0;;;;{0} has closed the group;{0} hat die Gruppe geschlossen!;{0} a fermé le groupe
GroupManager.InvitationDeclined.Title;0;;;;GROUP INVITATION DECLINED;EINLADUNG ABGELEHNT;INVITATION DANS UN GROUPE DÉCLINÉE
GroupManager.InvitationDeclined.Text;0;;;;The group invitation was declined by {0};Einladung in Gruppe abgelehnt von {0};L'invitation dans un groupe a été déclinée par {0}
GroupManager.HostWaitingForGroup.Title;0;;;;PLEASE WAIT ...;BITTE WARTEN ...;VEUILLEZ PATIENTER…
GroupManager.HostWaitingForGroup.Text;0;;;;Creating group ...;Erstelle Gruppe ...;Création de groupe…
GroupManager.HostWaitingForInvitationResponse.Title;0;;;;PLEASE WAIT ...;BITTE WARTEN ...;VEUILLEZ PATIENTER…
GroupManager.HostWaitingForInvitationResponse.Text;0;;;;Waiting for response ...;Warte auf Antwort ...;Attente d'une réponse …
GroupManager.ClientWaitingForGroup.Title;0;;;;PLEASE WAIT ...;BITTE WARTEN ...;VEUILLEZ PATIENTER…
GroupManager.ClientWaitingForGroup.Text;0;;;;Creating group with {0};Erstelle Gruppe mit {0};Créer un groupe avec {0}
GroupManager.InvitationTimeout.Title;0;;;;INVITATION TIMEOUT;EINLADUNG ABGELAUFEN;EXPIRATION DE L'INVITATION
GroupManager.InvitationTimeout.Text;0;;;;The invitation timed out.\nPlease try again!;Die Einladung ist abgelaufen. \nBitte versuche es erneut!;L'invitation a expiré.\nVeuillez recommencer !
GroupManager.Kicked.Title;0;;;;KICKED;RAUSGEWORFEN;EXPULSÉ
GroupManager.Kicked.Text;0;;;;You were kicked by the host;Du wurdest vom Host aus der Gruppe entfernt.;Vous avez été expulsé par l'hôte.
GroupManager.LeftGroup.Title;0;;;;GROUP LEFT;GRUPPE VERLASSEN;GROUPE QUITTÉ
GroupManager.LeftGroup.Text;0;;;;The user {0} has left the group;Der Benutzer {0} hat die Gruppe verlassen;L'utilisateur {0} a quitté le groupe
GroupManager.AcceptGroup.Title;0;;;;INVITATION RECEIVED;EINLADUNG ERHALTEN;INVITATION REÇUE
GroupManager.AcceptGroup.Text;0;;;;Do you accept the group invitation from {0} ?;Gruppeneinladung von {0} erhalten. Akzeptieren?;Acceptez-vous l'invitation dans un groupe de {0} ?
GroupManager.GroupCreationError.Title;0;;;;GROUP CREATION ERROR;ERSTELLUNG FEHLGESCHLAGEN;ERREUR DE CRÉATION DE GROUPE
GroupManager.GroupCreationError.Text;0;;;;The group could not be created.\nPlease try again!;Die Gruppe konnte nicht erstellt werden.\nBitte noch einmal versuchen!;Le groupe n'a pas pu être créé.\nVeuillez recommencer !
GroupManager.AlreadyInGroup.Title;0;;;;GROUP INVITATION FAILED;GRUPPEN-EINLADUNG FEHLGESCHLAGEN;ÉCHEC DE L'INVITATION DANS UN GROUPE
GroupManager.AlreadyInGroup.Text;0;;;;Player {0} is already in another group!;Der Spieler {0} ist bereits einer anderen Gruppe beigetreten!;Le joueur {0] est déjà dans un groupe !
GroupManager.GroupIsFull.Title;0;;;;GROUP FULL;GRUPPE VOLL;GROUPE COMPLET
GroupManager.GroupIsFull.Text;0;;;;The group is already full;Die Gruppe ist bereits voll;Le groupe est déjà au complet
GroupManager.ClientInMission.Title;0;;;;PLAYER IN MISSION;SPIELER IN MISSION;JOUEUR EN MISSION
GroupManager.ClientInMission.Text;0;;;;{0} is currently not available;{0} ist im Moment nicht verfügbar;{0} n'est pas disponible actuellement
GroupManager.ClientIsOffline.Title;0;;;;PLAYER OFFLINE;SPIELER OFFLINE;JOUEUR HORS LIGNE
GroupManager.ClientIsOffline.Text;0;;;;{0} is currently not available;{0} ist im Moment nicht verfügbar;{0} n'est pas disponible actuellement
GroupManager.YouAreLeader.Title;0;;;;GROUP LEADER CHANGED;GRUPPENLEITER GEÄNDERT;CHANGEMENT DE CHEF DE GROUPE
GroupManager.YouAreLeader.Text;0;;;;You are now group leader!\n\nThe location will be changed according to your story progress;Du bist nun Gruppenleiter!\n\nDer zu deinem Spielfortschritt passende Ort wird geladen;Vous êtes maintenant le chef du groupe !\n\nL'emplacement sera modifié en fonction de votre progression dans l'histoire.
GroupManager.YouAreLeaderInMission.Title;0;;;;GROUP LEADER CHANGED;GRUPPENLEITER GEÄNDERT;CHANGEMENT DE CHEF DE GROUPE
GroupManager.YouAreLeaderInMission.Text;0;;;;You are now group leader!;Du bist nun Gruppenleiter!;Vous êtes maintenant le chef du groupe !
GroupManager.LeadershipTransferred.Title;0;;;;GROUP LEADER CHANGED;GRUPPENLEITER GEÄNDERT;CHANGEMENT DE CHEF DE GROUPE
GroupManager.LeadershipTransferred.Text;0;;;;The group leadership was transferred to {0}.\n\nThe location will be changed according to your group leaders story progress;{0} ist nun der neue Gruppenanführer. Du wirst jetzt an den Aufenthaltsort des Gruppenanführers gebracht.;Le commandement du groupe a été transféré à {0}.\n\nL'emplacement sera modifié en fonction de la progression de votre chef de groupe dans l'histoire.
GroupManager.LeadershipTransferredInMission.Title;0;;;;GROUP LEADER CHANGED;GRUPPENLEITER GEÄNDERT;CHANGEMENT DE CHEF DE GROUPE
GroupManager.LeadershipTransferredInMission.Text;0;;;;The group leadership was transferred to {0}.;{0} ist nun der neue Gruppenleiter.;Le commandement du groupe a été transféré à {0}.
GroupManager.HubChangeToGroupLeader.Title;0;;;;LOCATION CHANGE;ORTSWECHSEL;CHANGEMENT DE LIEU
GroupManager.HubChangeToGroupLeader.Text;0;;;;You will be transferred to your group leaders location.;Du wirst nun zum momentanen Ort deines Gruppenleiters transferiert.;Vous allez être transféré à l'endroit où se trouve votre chef de groupe.
GroupManager.HubChangeGroupLeft.Title;0;;;;LOCATION CHANGE;ORTSWECHSEL;CHANGEMENT DE LIEU
GroupManager.HubChangeGroupLeft.Text;0;;;;You will be transferred to your own location.;Du wirst nun zum deinem Ursprungsort transferiert.;Vous allez être transféré à l'endroit où vous vous trouvez.
GroupManager.RequestingHub.Title;0;;;;LOCATION CHANGE;ORTSWECHSEL;CHANGEMENT DE LIEU
GroupManager.RequestingHub.Text;0;;;;Requesting location ...;Ortsanfrage ...;Demande de position ...
PlayerState.InMission.Text;0;;;;In Mission;In Mission;En mission
PlayerState.Offline.Text;0;;;;Offline;Offline;Hors ligne
weaponInspector.NGUI.GearStats.ToolTip;;;;;Available gear stats;Verfügbare Ausrüstungswerte;Statistiques d'équipement disponibles
weaponInspector.NGUI.GearStats.Text;;;;;GEAR STATS;AUSRÜSTUNGSWERTE;STATISTIQUES D'ÉQUIPEMENT
weaponInspector.NGUI.EquipButton.ToolTip;0;;;;Equip this item;Rüste Gegenstand aus;Équiper cet objet
weaponInspector.NGUI.EquipButton.AlreadyEquipped.ToolTip;0;;;;Cannot equip already equipped weapon;Kann nicht schon ausgerüsteten Gegenstand ausrüsten;Impossible d'équiper une arme déjà équipée
weaponInspector.NGUI.EquipButton.Text;0;;;;EQUIP;Ausrüsten;ÉQUIPER
weaponInspector.NGUI.EquipButton.Text.ToolTip;0;;;;Equip this item;Rüste Gegenstand aus;Équiper cet objet
weaponInspector.NGUI.RemoveButton.ToolTip;0;;;;Remove this item;Entferne Gegenstand;Déséquiper cet objet
weaponInspector.NGUI.RemoveButton.Text;0;;;;REMOVE;ENTFERNEN;SUPPRIMER
weaponInspector.NGUI.RemoveButton.Text.ToolTip;0;;;;Remove this item;Entferne Gegenstand;Déséquiper cet objet
weaponInspector.NGUI.SellButton.Text;0;;;insert description;SELL;VERKAUFEN;VENDRE
weaponInspector.NGUI.SellButton.Text.ToolTip;0;;;insert description;Sell this Item;Verkaufe Gegenstand;Vendre cet objet
weaponInspector.NGUI.SellButton.ToolTip;0;;;insert description;Sell this Item;Verkaufe Gegenstand;Vendre cet objet
weaponInspector.NGUI.SellButton.EquippedItem.ToolTip;0;;;insert description;Cannot sell last equipped Item;Kann nicht zuletzt ausgerüsteten Gegenstand verkaufen;Impossible de vendre le dernier objet équipé
weaponInspector.NGUI.BuyButton.Text;0;;;insert description;BUY;KAUFEN;ACHETER
weaponInspector.NGUI.BuyButton.Text.ToolTip;0;;;insert description;Buy this item;Kaufe Gegenstand;Acheter cet objet
weaponInspector.NGUI.BuyButton.ToolTip;0;;;insert description;Buy this item;Kaufe Gegenstand;Acheter cet objet
weaponInspector.NGUI.InstallButton.Text;0;;;insert description;INSTALL;INSTALL.;INSTALLER
weaponInspector.NGUI.InstallButton.ToolTip;0;;;;Install this item;Installiere diesen Gegenstand;Installer cet équipement
weaponInspector.NGUI.SellButton.EquippedItem.Tooltip.NotEnoughEssence;;;;The tooltip shown if the user hovers over the equipbutton if he doesn't have enough essence;Not enough essence left;Nicht genug Essenz übrig;Pas assez d'Essence
dialogFromTheOff.NGUI.SkipButton.ToolTip;0;;;;Skip dialog;Überspringe Dialog;Passer le dialogue
dialogFromTheOff.NGUI.SkipButton.Text;0;;;;SKIP;ÜBERSPRINGEN;PASSER
HubDialogView.NGUI.SkipButton.ToolTip;0;;;;Skip dialog;Überspringe Dialog;Passer le dialogue
HubDialogView.NGUI.SkipButton.Text;0;;;;SKIP;ÜBERSPRINGEN;PASSER
HubDialogView.NGUI.NextPageButton.ToolTip;0;;;;Next dialog step;Nächster Dialogabschnitt;Étape suivante du dialogue
HubDialogView.NGUI.LeaveButton.Text;0;;;;Bye, see you later;Ciao und bis bald;À plus !
HubDialogView.NGUI.LeaveButton.Tooltip;0;;;;Leave;Verlassen;Partir
SkillSetViewLogic.Level;0;;;;Level;Rang;Niveau
SkillSetViewLogic.NoSkillTreeData;0;;;;No Skill Tree Data Available;Keine Fähigkeitsdaten verfügbar;Aucune donnée relative aux arbres de compétences n'est disponible
Worldmap.NGUI.Title;0;;;;>> BOSTON MAP;>> BOSTON-KARTE;>> CARTE DE BOSTON
Worldmap.NGUI.DistrictLabel0;;;;;THE ROX;THE ROX;THE ROX
Worldmap.NGUI.DistrictLabel1;;;;;SOUTHEND;SOUTHEND;SOUTHEND
Worldmap.NGUI.DistrictLabel2;;;;;FENWAY;FENWAY;FENWAY
Worldmap.NGUI.DistrictLabel3;;;;;BACKBAY;BACKBAY;BACK BAY
Worldmap.NGUI.DistrictLabel4;;;;;FORT POINT;FORT POINT;FORT POINT
Worldmap.NGUI.DistrictLabel5;;;;;SOUTH \nBOSTON;SOUTH \nBOSTON;SOUTH \nBOSTON
Worldmap.NGUI.DistrictLabel6;;;;;BAY \nVILLAGE;BAY \nVILLAGE;BAY \nVILLAGE
Worldmap.NGUI.DistrictLabel7;;;;;BROOKLINE;BROOKLINE;BROOKLINE
Worldmap.NGUI.DistrictLabel8;;;;;DOWNTOWN;DOWNTOWN;DOWNTOWN
Worldmap.NGUI.DistrictLabel9;;;;;WEST END;WEST END;WEST END
Worldmap.NGUI.DistrictLabel10;;;;;NORTH \nEND;NORTH \nEND;NORTH \nEND
Worldmap.NGUI.DistrictLabel11;;;;;CHINA \nTOWN;CHINA \nTOWN;CHINATOWN
Worldmap.NGUI.DistrictLabel12;;;;;CAMBRIDGE;CAMBRIDGE;CAMBRIDGE
